name,type,value,date
直布罗陀,CIB,129,20200416
直布罗陀,CIB,131,20200417
直布罗陀,CIB,133,20200418
直布罗陀,CIB,133,20200419
直布罗陀,CIB,133,20200420
直布罗陀,CIB,133,20200421
直布罗陀,CIB,133,20200422
直布罗陀,CIB,133,20200423
直布罗陀,CIB,133,20200424
直布罗陀,CIB,133,20200425
直布罗陀,CIB,136,20200426
直布罗陀,CIB,141,20200427
直布罗陀,CIB,141,20200428
直布罗陀,CIB,141,20200429
直布罗陀,CIB,141,20200430
直布罗陀,CIB,141,20200501
直布罗陀,CIB,144,20200502
直布罗陀,CIB,144,20200503
直布罗陀,CIB,144,20200504
直布罗陀,CIB,144,20200505
直布罗陀,CIB,144,20200506
直布罗陀,CIB,144,20200507
直布罗陀,CIB,144,20200508
直布罗陀,CIB,144,20200509
直布罗陀,CIB,146,20200510
直布罗陀,CIB,146,20200511
直布罗陀,CIB,146,20200512
直布罗陀,CIB,147,20200513
直布罗陀,CIB,147,20200514
直布罗陀,CIB,147,20200515
直布罗陀,CIB,147,20200516
直布罗陀,CIB,147,20200517
直布罗陀,CIB,147,20200518
直布罗陀,CIB,147,20200519
直布罗陀,CIB,147,20200520
直布罗陀,CIB,147,20200521
直布罗陀,CIB,149,20200522
直布罗陀,CIB,151,20200523
直布罗陀,CIB,151,20200524
直布罗陀,CIB,155,20200525
直布罗陀,CIB,155,20200526
直布罗陀,CIB,155,20200527
直布罗陀,CIB,155,20200528
直布罗陀,CIB,157,20200529
直布罗陀,CIB,158,20200530
直布罗陀,CIB,161,20200531
直布罗陀,CIB,169,20200601
直布罗陀,CIB,170,20200602
直布罗陀,CIB,170,20200603
直布罗陀,CIB,172,20200604
直布罗陀,CIB,173,20200605
直布罗陀,CIB,174,20200606
直布罗陀,CIB,174,20200607
直布罗陀,CIB,175,20200608
直布罗陀,CIB,176,20200609
直布罗陀,CIB,176,20200610
直布罗陀,CIB,176,20200611
直布罗陀,CIB,176,20200612
直布罗陀,CIB,176,20200613
直布罗陀,CIB,176,20200614
直布罗陀,CIB,176,20200615
直布罗陀,CIB,176,20200616
直布罗陀,CIB,176,20200617
科摩罗,COM,1,20200430
科摩罗,COM,1,20200501
科摩罗,COM,1,20200502
科摩罗,COM,3,20200503
科摩罗,COM,3,20200504
科摩罗,COM,4,20200505
科摩罗,COM,4,20200506
科摩罗,COM,8,20200507
科摩罗,COM,8,20200508
科摩罗,COM,8,20200509
科摩罗,COM,11,20200510
科摩罗,COM,11,20200511
科摩罗,COM,11,20200512
科摩罗,COM,11,20200513
科摩罗,COM,11,20200514
科摩罗,COM,11,20200515
科摩罗,COM,11,20200516
科摩罗,COM,11,20200517
科摩罗,COM,11,20200518
科摩罗,COM,11,20200519
科摩罗,COM,34,20200520
科摩罗,COM,34,20200521
科摩罗,COM,34,20200522
科摩罗,COM,34,20200523
科摩罗,COM,34,20200524
科摩罗,COM,43,20200525
科摩罗,COM,43,20200526
科摩罗,COM,43,20200527
科摩罗,COM,43,20200528
科摩罗,COM,43,20200529
科摩罗,COM,43,20200530
科摩罗,COM,43,20200531
科摩罗,COM,62,20200601
科摩罗,COM,62,20200602
科摩罗,COM,62,20200603
科摩罗,COM,62,20200604
科摩罗,COM,62,20200605
科摩罗,COM,62,20200606
科摩罗,COM,97,20200607
科摩罗,COM,97,20200608
科摩罗,COM,97,20200609
科摩罗,COM,97,20200610
科摩罗,COM,162,20200611
科摩罗,COM,162,20200612
科摩罗,COM,163,20200613
科摩罗,COM,176,20200614
科摩罗,COM,176,20200615
科摩罗,COM,176,20200616
科摩罗,COM,176,20200617
卢森堡,LUX,1,20200302
卢森堡,LUX,1,20200303
卢森堡,LUX,1,20200304
卢森堡,LUX,1,20200305
卢森堡,LUX,1,20200306
卢森堡,LUX,2,20200307
卢森堡,LUX,2,20200308
卢森堡,LUX,2,20200309
卢森堡,LUX,5,20200310
卢森堡,LUX,5,20200311
卢森堡,LUX,17,20200312
卢森堡,LUX,17,20200313
卢森堡,LUX,38,20200314
卢森堡,LUX,38,20200315
卢森堡,LUX,38,20200316
卢森堡,LUX,81,20200317
卢森堡,LUX,140,20200318
卢森堡,LUX,335,20200319
卢森堡,LUX,484,20200320
卢森堡,LUX,670,20200321
卢森堡,LUX,798,20200322
卢森堡,LUX,875,20200323
卢森堡,LUX,1099,20200324
卢森堡,LUX,1333,20200325
卢森堡,LUX,1453,20200326
卢森堡,LUX,1605,20200327
卢森堡,LUX,1831,20200328
卢森堡,LUX,1950,20200329
卢森堡,LUX,1988,20200330
卢森堡,LUX,2178,20200331
卢森堡,LUX,2319,20200401
卢森堡,LUX,2487,20200402
卢森堡,LUX,2612,20200403
卢森堡,LUX,2729,20200404
卢森堡,LUX,2804,20200405
卢森堡,LUX,2804,20200406
卢森堡,LUX,2970,20200407
卢森堡,LUX,3034,20200408
卢森堡,LUX,3034,20200409
卢森堡,LUX,3163,20200410
卢森堡,LUX,3270,20200411
卢森堡,LUX,3281,20200412
卢森堡,LUX,3292,20200413
卢森堡,LUX,3307,20200414
卢森堡,LUX,3373,20200415
卢森堡,LUX,3444,20200416
卢森堡,LUX,3480,20200417
卢森堡,LUX,3537,20200418
卢森堡,LUX,3550,20200419
卢森堡,LUX,3558,20200420
卢森堡,LUX,3618,20200421
卢森堡,LUX,3654,20200422
卢森堡,LUX,3665,20200423
卢森堡,LUX,3695,20200424
卢森堡,LUX,3711,20200425
卢森堡,LUX,3723,20200426
卢森堡,LUX,3729,20200427
卢森堡,LUX,3729,20200428
卢森堡,LUX,3769,20200429
卢森堡,LUX,3784,20200430
卢森堡,LUX,3802,20200501
卢森堡,LUX,3812,20200502
卢森堡,LUX,3824,20200503
卢森堡,LUX,3824,20200504
卢森堡,LUX,3828,20200505
卢森堡,LUX,3851,20200506
卢森堡,LUX,3859,20200507
卢森堡,LUX,3859,20200508
卢森堡,LUX,3871,20200509
卢森堡,LUX,3877,20200510
卢森堡,LUX,3888,20200511
卢森堡,LUX,3894,20200512
卢森堡,LUX,3894,20200513
卢森堡,LUX,3904,20200514
卢森堡,LUX,3915,20200515
卢森堡,LUX,3930,20200516
卢森堡,LUX,3930,20200517
卢森堡,LUX,3945,20200518
卢森堡,LUX,3958,20200519
卢森堡,LUX,3971,20200520
卢森堡,LUX,3971,20200521
卢森堡,LUX,3980,20200522
卢森堡,LUX,3981,20200523
卢森堡,LUX,3990,20200524
卢森堡,LUX,3992,20200525
卢森堡,LUX,3993,20200526
卢森堡,LUX,3995,20200527
卢森堡,LUX,4001,20200528
卢森堡,LUX,4008,20200529
卢森堡,LUX,4012,20200530
卢森堡,LUX,4016,20200531
卢森堡,LUX,4018,20200601
卢森堡,LUX,4019,20200602
卢森堡,LUX,4020,20200603
卢森堡,LUX,4020,20200604
卢森堡,LUX,4027,20200605
卢森堡,LUX,4032,20200606
卢森堡,LUX,4035,20200607
卢森堡,LUX,4039,20200608
卢森堡,LUX,4040,20200609
卢森堡,LUX,4046,20200610
卢森堡,LUX,4049,20200611
卢森堡,LUX,4052,20200612
卢森堡,LUX,4055,20200613
卢森堡,LUX,4063,20200614
卢森堡,LUX,4070,20200615
卢森堡,LUX,4072,20200616
卢森堡,LUX,4072,20200617
蒙古,MNG,1,20200310
蒙古,MNG,1,20200311
蒙古,MNG,1,20200312
蒙古,MNG,1,20200313
蒙古,MNG,1,20200314
蒙古,MNG,1,20200315
蒙古,MNG,1,20200316
蒙古,MNG,4,20200317
蒙古,MNG,4,20200318
蒙古,MNG,4,20200319
蒙古,MNG,6,20200320
蒙古,MNG,10,20200321
蒙古,MNG,10,20200322
蒙古,MNG,10,20200323
蒙古,MNG,10,20200324
蒙古,MNG,10,20200325
蒙古,MNG,11,20200326
蒙古,MNG,11,20200327
蒙古,MNG,12,20200328
蒙古,MNG,12,20200329
蒙古,MNG,12,20200330
蒙古,MNG,12,20200331
蒙古,MNG,12,20200401
蒙古,MNG,14,20200402
蒙古,MNG,14,20200403
蒙古,MNG,14,20200404
蒙古,MNG,14,20200405
蒙古,MNG,15,20200406
蒙古,MNG,15,20200407
蒙古,MNG,16,20200408
蒙古,MNG,16,20200409
蒙古,MNG,16,20200410
蒙古,MNG,16,20200411
蒙古,MNG,16,20200412
蒙古,MNG,16,20200413
蒙古,MNG,30,20200414
蒙古,MNG,30,20200415
蒙古,MNG,30,20200416
蒙古,MNG,31,20200417
蒙古,MNG,31,20200418
蒙古,MNG,32,20200419
蒙古,MNG,32,20200420
蒙古,MNG,33,20200421
蒙古,MNG,34,20200422
蒙古,MNG,35,20200423
蒙古,MNG,36,20200424
蒙古,MNG,36,20200425
蒙古,MNG,38,20200426
蒙古,MNG,38,20200427
蒙古,MNG,38,20200428
蒙古,MNG,38,20200429
蒙古,MNG,38,20200430
蒙古,MNG,38,20200501
蒙古,MNG,38,20200502
蒙古,MNG,39,20200503
蒙古,MNG,39,20200504
蒙古,MNG,40,20200505
蒙古,MNG,41,20200506
蒙古,MNG,41,20200507
蒙古,MNG,41,20200508
蒙古,MNG,42,20200509
蒙古,MNG,42,20200510
蒙古,MNG,42,20200511
蒙古,MNG,42,20200512
蒙古,MNG,42,20200513
蒙古,MNG,42,20200514
蒙古,MNG,98,20200515
蒙古,MNG,135,20200516
蒙古,MNG,136,20200517
蒙古,MNG,140,20200518
蒙古,MNG,140,20200519
蒙古,MNG,140,20200520
蒙古,MNG,140,20200521
蒙古,MNG,141,20200522
蒙古,MNG,141,20200523
蒙古,MNG,141,20200524
蒙古,MNG,141,20200525
蒙古,MNG,141,20200526
蒙古,MNG,148,20200527
蒙古,MNG,161,20200528
蒙古,MNG,179,20200529
蒙古,MNG,179,20200530
蒙古,MNG,179,20200531
蒙古,MNG,179,20200601
蒙古,MNG,185,20200602
蒙古,MNG,185,20200603
蒙古,MNG,185,20200604
蒙古,MNG,186,20200605
蒙古,MNG,191,20200606
蒙古,MNG,193,20200607
蒙古,MNG,193,20200608
蒙古,MNG,194,20200609
蒙古,MNG,194,20200610
蒙古,MNG,194,20200611
蒙古,MNG,194,20200612
蒙古,MNG,197,20200613
蒙古,MNG,197,20200614
蒙古,MNG,197,20200615
蒙古,MNG,197,20200616
蒙古,MNG,197,20200617
关岛,GU,3,20200317
关岛,GU,3,20200318
关岛,GU,3,20200319
关岛,GU,12,20200320
关岛,GU,14,20200321
关岛,GU,15,20200322
关岛,GU,27,20200323
关岛,GU,29,20200324
关岛,GU,32,20200325
关岛,GU,37,20200326
关岛,GU,45,20200327
关岛,GU,51,20200328
关岛,GU,56,20200329
关岛,GU,56,20200330
关岛,GU,58,20200331
关岛,GU,69,20200401
关岛,GU,77,20200402
关岛,GU,82,20200403
关岛,GU,84,20200404
关岛,GU,93,20200405
关岛,GU,112,20200406
关岛,GU,113,20200407
关岛,GU,121,20200408
关岛,GU,125,20200409
关岛,GU,128,20200410
关岛,GU,130,20200411
关岛,GU,133,20200412
关岛,GU,133,20200413
关岛,GU,134,20200414
关岛,GU,135,20200415
关岛,GU,135,20200416
关岛,GU,135,20200417
关岛,GU,135,20200418
关岛,GU,136,20200419
关岛,GU,136,20200420
关岛,GU,136,20200421
关岛,GU,136,20200422
关岛,GU,136,20200423
关岛,GU,136,20200424
关岛,GU,136,20200425
关岛,GU,137,20200426
关岛,GU,137,20200427
关岛,GU,138,20200428
关岛,GU,140,20200429
关岛,GU,141,20200430
关岛,GU,142,20200501
关岛,GU,142,20200502
关岛,GU,144,20200503
关岛,GU,146,20200504
关岛,GU,146,20200505
关岛,GU,146,20200506
关岛,GU,147,20200507
关岛,GU,147,20200508
关岛,GU,147,20200509
关岛,GU,147,20200510
关岛,GU,147,20200511
关岛,GU,147,20200512
关岛,GU,148,20200513
关岛,GU,148,20200514
关岛,GU,149,20200515
关岛,GU,149,20200516
关岛,GU,149,20200517
关岛,GU,149,20200518
关岛,GU,149,20200519
关岛,GU,149,20200520
关岛,GU,160,20200521
关岛,GU,160,20200522
关岛,GU,160,20200523
关岛,GU,161,20200524
关岛,GU,161,20200525
关岛,GU,161,20200526
关岛,GU,163,20200527
关岛,GU,164,20200528
关岛,GU,165,20200529
关岛,GU,165,20200530
关岛,GU,166,20200531
关岛,GU,166,20200601
关岛,GU,167,20200602
关岛,GU,169,20200603
关岛,GU,170,20200604
关岛,GU,171,20200605
关岛,GU,171,20200606
关岛,GU,171,20200607
关岛,GU,171,20200608
关岛,GU,171,20200609
关岛,GU,172,20200610
关岛,GU,174,20200611
关岛,GU,174,20200612
关岛,GU,176,20200613
关岛,GU,177,20200614
关岛,GU,177,20200615
关岛,GU,178,20200616
关岛,GU,178,20200617
格鲁吉亚,GEO,1,20200227
格鲁吉亚,GEO,1,20200228
格鲁吉亚,GEO,2,20200229
格鲁吉亚,GEO,3,20200301
格鲁吉亚,GEO,3,20200302
格鲁吉亚,GEO,3,20200303
格鲁吉亚,GEO,3,20200304
格鲁吉亚,GEO,3,20200305
格鲁吉亚,GEO,9,20200306
格鲁吉亚,GEO,9,20200307
格鲁吉亚,GEO,12,20200308
格鲁吉亚,GEO,13,20200309
格鲁吉亚,GEO,15,20200310
格鲁吉亚,GEO,23,20200311
格鲁吉亚,GEO,23,20200312
格鲁吉亚,GEO,25,20200313
格鲁吉亚,GEO,25,20200314
格鲁吉亚,GEO,30,20200315
格鲁吉亚,GEO,33,20200316
格鲁吉亚,GEO,33,20200317
格鲁吉亚,GEO,34,20200318
格鲁吉亚,GEO,40,20200319
格鲁吉亚,GEO,43,20200320
格鲁吉亚,GEO,47,20200321
格鲁吉亚,GEO,54,20200322
格鲁吉亚,GEO,61,20200323
格鲁吉亚,GEO,70,20200324
格鲁吉亚,GEO,73,20200325
格鲁吉亚,GEO,77,20200326
格鲁吉亚,GEO,81,20200327
格鲁吉亚,GEO,85,20200328
格鲁吉亚,GEO,90,20200329
格鲁吉亚,GEO,98,20200330
格鲁吉亚,GEO,108,20200331
格鲁吉亚,GEO,115,20200401
格鲁吉亚,GEO,130,20200402
格鲁吉亚,GEO,148,20200403
格鲁吉亚,GEO,157,20200404
格鲁吉亚,GEO,170,20200405
格鲁吉亚,GEO,188,20200406
格鲁吉亚,GEO,195,20200407
格鲁吉亚,GEO,208,20200408
格鲁吉亚,GEO,214,20200409
格鲁吉亚,GEO,230,20200410
格鲁吉亚,GEO,233,20200411
格鲁吉亚,GEO,252,20200412
格鲁吉亚,GEO,266,20200413
格鲁吉亚,GEO,299,20200414
格鲁吉亚,GEO,309,20200415
格鲁吉亚,GEO,336,20200416
格鲁吉亚,GEO,370,20200417
格鲁吉亚,GEO,385,20200418
格鲁吉亚,GEO,394,20200419
格鲁吉亚,GEO,399,20200420
格鲁吉亚,GEO,408,20200421
格鲁吉亚,GEO,411,20200422
格鲁吉亚,GEO,420,20200423
格鲁吉亚,GEO,431,20200424
格鲁吉亚,GEO,456,20200425
格鲁吉亚,GEO,485,20200426
格鲁吉亚,GEO,496,20200427
格鲁吉亚,GEO,511,20200428
格鲁吉亚,GEO,517,20200429
格鲁吉亚,GEO,539,20200430
格鲁吉亚,GEO,566,20200501
格鲁吉亚,GEO,582,20200502
格鲁吉亚,GEO,589,20200503
格鲁吉亚,GEO,589,20200504
格鲁吉亚,GEO,604,20200505
格鲁吉亚,GEO,610,20200506
格鲁吉亚,GEO,615,20200507
格鲁吉亚,GEO,623,20200508
格鲁吉亚,GEO,626,20200509
格鲁吉亚,GEO,635,20200510
格鲁吉亚,GEO,638,20200511
格鲁吉亚,GEO,639,20200512
格鲁吉亚,GEO,642,20200513
格鲁吉亚,GEO,652,20200514
格鲁吉亚,GEO,671,20200515
格鲁吉亚,GEO,677,20200516
格鲁吉亚,GEO,695,20200517
格鲁吉亚,GEO,701,20200518
格鲁吉亚,GEO,702,20200519
格鲁吉亚,GEO,713,20200520
格鲁吉亚,GEO,721,20200521
格鲁吉亚,GEO,723,20200522
格鲁吉亚,GEO,723,20200523
格鲁吉亚,GEO,730,20200524
格鲁吉亚,GEO,731,20200525
格鲁吉亚,GEO,732,20200526
格鲁吉亚,GEO,735,20200527
格鲁吉亚,GEO,738,20200528
格鲁吉亚,GEO,746,20200529
格鲁吉亚,GEO,757,20200530
格鲁吉亚,GEO,783,20200531
格鲁吉亚,GEO,794,20200601
格鲁吉亚,GEO,796,20200602
格鲁吉亚,GEO,800,20200603
格鲁吉亚,GEO,801,20200604
格鲁吉亚,GEO,806,20200605
格鲁吉亚,GEO,808,20200606
格鲁吉亚,GEO,809,20200607
格鲁吉亚,GEO,810,20200608
格鲁吉亚,GEO,818,20200609
格鲁吉亚,GEO,822,20200610
格鲁吉亚,GEO,828,20200611
格鲁吉亚,GEO,837,20200612
格鲁吉亚,GEO,851,20200613
格鲁吉亚,GEO,864,20200614
格鲁吉亚,GEO,879,20200615
格鲁吉亚,GEO,879,20200616
格鲁吉亚,GEO,879,20200617
瓜德罗普岛,GLP,6,20200316
瓜德罗普岛,GLP,18,20200317
瓜德罗普岛,GLP,18,20200318
瓜德罗普岛,GLP,18,20200319
瓜德罗普岛,GLP,45,20200320
瓜德罗普岛,GLP,51,20200321
瓜德罗普岛,GLP,51,20200322
瓜德罗普岛,GLP,56,20200323
瓜德罗普岛,GLP,62,20200324
瓜德罗普岛,GLP,73,20200325
瓜德罗普岛,GLP,76,20200326
瓜德罗普岛,GLP,76,20200327
瓜德罗普岛,GLP,96,20200328
瓜德罗普岛,GLP,96,20200329
瓜德罗普岛,GLP,96,20200330
瓜德罗普岛,GLP,106,20200331
瓜德罗普岛,GLP,114,20200401
瓜德罗普岛,GLP,125,20200402
瓜德罗普岛,GLP,128,20200403
瓜德罗普岛,GLP,130,20200404
瓜德罗普岛,GLP,130,20200405
瓜德罗普岛,GLP,134,20200406
瓜德罗普岛,GLP,135,20200407
瓜德罗普岛,GLP,139,20200408
瓜德罗普岛,GLP,139,20200409
瓜德罗普岛,GLP,141,20200410
瓜德罗普岛,GLP,143,20200411
瓜德罗普岛,GLP,143,20200412
瓜德罗普岛,GLP,143,20200413
瓜德罗普岛,GLP,143,20200414
瓜德罗普岛,GLP,145,20200415
瓜德罗普岛,GLP,145,20200416
瓜德罗普岛,GLP,145,20200417
瓜德罗普岛,GLP,145,20200418
瓜德罗普岛,GLP,145,20200419
瓜德罗普岛,GLP,148,20200420
瓜德罗普岛,GLP,148,20200421
瓜德罗普岛,GLP,148,20200422
瓜德罗普岛,GLP,148,20200423
瓜德罗普岛,GLP,148,20200424
瓜德罗普岛,GLP,149,20200425
瓜德罗普岛,GLP,149,20200426
瓜德罗普岛,GLP,149,20200427
瓜德罗普岛,GLP,149,20200428
瓜德罗普岛,GLP,149,20200429
瓜德罗普岛,GLP,151,20200430
瓜德罗普岛,GLP,152,20200501
瓜德罗普岛,GLP,152,20200502
瓜德罗普岛,GLP,152,20200503
瓜德罗普岛,GLP,152,20200504
瓜德罗普岛,GLP,152,20200505
瓜德罗普岛,GLP,152,20200506
瓜德罗普岛,GLP,153,20200507
瓜德罗普岛,GLP,153,20200508
瓜德罗普岛,GLP,154,20200509
瓜德罗普岛,GLP,154,20200510
瓜德罗普岛,GLP,154,20200511
瓜德罗普岛,GLP,154,20200512
瓜德罗普岛,GLP,155,20200513
瓜德罗普岛,GLP,155,20200514
瓜德罗普岛,GLP,155,20200515
瓜德罗普岛,GLP,155,20200516
瓜德罗普岛,GLP,155,20200517
瓜德罗普岛,GLP,155,20200518
瓜德罗普岛,GLP,155,20200519
瓜德罗普岛,GLP,155,20200520
瓜德罗普岛,GLP,155,20200521
瓜德罗普岛,GLP,155,20200522
瓜德罗普岛,GLP,155,20200523
瓜德罗普岛,GLP,156,20200524
瓜德罗普岛,GLP,156,20200525
瓜德罗普岛,GLP,161,20200526
瓜德罗普岛,GLP,161,20200527
瓜德罗普岛,GLP,161,20200528
瓜德罗普岛,GLP,161,20200529
瓜德罗普岛,GLP,162,20200530
瓜德罗普岛,GLP,162,20200531
瓜德罗普岛,GLP,162,20200601
瓜德罗普岛,GLP,162,20200602
瓜德罗普岛,GLP,162,20200603
瓜德罗普岛,GLP,162,20200604
瓜德罗普岛,GLP,162,20200605
瓜德罗普岛,GLP,164,20200606
瓜德罗普岛,GLP,164,20200607
瓜德罗普岛,GLP,164,20200608
瓜德罗普岛,GLP,164,20200609
瓜德罗普岛,GLP,164,20200610
瓜德罗普岛,GLP,164,20200611
瓜德罗普岛,GLP,164,20200612
瓜德罗普岛,GLP,171,20200613
瓜德罗普岛,GLP,171,20200614
瓜德罗普岛,GLP,171,20200615
瓜德罗普岛,GLP,171,20200616
瓜德罗普岛,GLP,171,20200617
百慕大,BMU,2,20200320
百慕大,BMU,2,20200321
百慕大,BMU,2,20200322
百慕大,BMU,2,20200323
百慕大,BMU,6,20200324
百慕大,BMU,6,20200325
百慕大,BMU,7,20200326
百慕大,BMU,7,20200327
百慕大,BMU,15,20200328
百慕大,BMU,17,20200329
百慕大,BMU,22,20200330
百慕大,BMU,22,20200331
百慕大,BMU,27,20200401
百慕大,BMU,32,20200402
百慕大,BMU,32,20200403
百慕大,BMU,35,20200404
百慕大,BMU,35,20200405
百慕大,BMU,37,20200406
百慕大,BMU,37,20200407
百慕大,BMU,39,20200408
百慕大,BMU,39,20200409
百慕大,BMU,39,20200410
百慕大,BMU,48,20200411
百慕大,BMU,48,20200412
百慕大,BMU,50,20200413
百慕大,BMU,57,20200414
百慕大,BMU,57,20200415
百慕大,BMU,57,20200416
百慕大,BMU,81,20200417
百慕大,BMU,83,20200418
百慕大,BMU,83,20200419
百慕大,BMU,86,20200420
百慕大,BMU,86,20200421
百慕大,BMU,86,20200422
百慕大,BMU,98,20200423
百慕大,BMU,99,20200424
百慕大,BMU,99,20200425
百慕大,BMU,99,20200426
百慕大,BMU,109,20200427
百慕大,BMU,109,20200428
百慕大,BMU,110,20200429
百慕大,BMU,111,20200430
百慕大,BMU,111,20200501
百慕大,BMU,114,20200502
百慕大,BMU,114,20200503
百慕大,BMU,115,20200504
百慕大,BMU,115,20200505
百慕大,BMU,115,20200506
百慕大,BMU,115,20200507
百慕大,BMU,118,20200508
百慕大,BMU,118,20200509
百慕大,BMU,118,20200510
百慕大,BMU,118,20200511
百慕大,BMU,118,20200512
百慕大,BMU,119,20200513
百慕大,BMU,121,20200514
百慕大,BMU,121,20200515
百慕大,BMU,122,20200516
百慕大,BMU,123,20200517
百慕大,BMU,123,20200518
百慕大,BMU,123,20200519
百慕大,BMU,125,20200520
百慕大,BMU,125,20200521
百慕大,BMU,125,20200522
百慕大,BMU,125,20200523
百慕大,BMU,128,20200524
百慕大,BMU,133,20200525
百慕大,BMU,133,20200526
百慕大,BMU,133,20200527
百慕大,BMU,139,20200528
百慕大,BMU,139,20200529
百慕大,BMU,140,20200530
百慕大,BMU,140,20200531
百慕大,BMU,140,20200601
百慕大,BMU,140,20200602
百慕大,BMU,141,20200603
百慕大,BMU,141,20200604
百慕大,BMU,141,20200605
百慕大,BMU,141,20200606
百慕大,BMU,141,20200607
百慕大,BMU,141,20200608
百慕大,BMU,141,20200609
百慕大,BMU,141,20200610
百慕大,BMU,141,20200611
百慕大,BMU,141,20200612
百慕大,BMU,141,20200613
百慕大,BMU,142,20200614
百慕大,BMU,144,20200615
百慕大,BMU,144,20200616
百慕大,BMU,144,20200617
叙利亚,SYR,1,20200323
叙利亚,SYR,1,20200324
叙利亚,SYR,5,20200325
叙利亚,SYR,5,20200326
叙利亚,SYR,5,20200327
叙利亚,SYR,5,20200328
叙利亚,SYR,6,20200329
叙利亚,SYR,10,20200330
叙利亚,SYR,10,20200331
叙利亚,SYR,10,20200401
叙利亚,SYR,16,20200402
叙利亚,SYR,16,20200403
叙利亚,SYR,16,20200404
叙利亚,SYR,19,20200405
叙利亚,SYR,19,20200406
叙利亚,SYR,19,20200407
叙利亚,SYR,19,20200408
叙利亚,SYR,19,20200409
叙利亚,SYR,19,20200410
叙利亚,SYR,25,20200411
叙利亚,SYR,25,20200412
叙利亚,SYR,25,20200413
叙利亚,SYR,29,20200414
叙利亚,SYR,33,20200415
叙利亚,SYR,33,20200416
叙利亚,SYR,38,20200417
叙利亚,SYR,38,20200418
叙利亚,SYR,39,20200419
叙利亚,SYR,39,20200420
叙利亚,SYR,42,20200421
叙利亚,SYR,42,20200422
叙利亚,SYR,42,20200423
叙利亚,SYR,42,20200424
叙利亚,SYR,42,20200425
叙利亚,SYR,42,20200426
叙利亚,SYR,43,20200427
叙利亚,SYR,43,20200428
叙利亚,SYR,43,20200429
叙利亚,SYR,43,20200430
叙利亚,SYR,44,20200501
叙利亚,SYR,44,20200502
叙利亚,SYR,44,20200503
叙利亚,SYR,44,20200504
叙利亚,SYR,44,20200505
叙利亚,SYR,45,20200506
叙利亚,SYR,45,20200507
叙利亚,SYR,45,20200508
叙利亚,SYR,47,20200509
叙利亚,SYR,47,20200510
叙利亚,SYR,47,20200511
叙利亚,SYR,47,20200512
叙利亚,SYR,48,20200513
叙利亚,SYR,48,20200514
叙利亚,SYR,48,20200515
叙利亚,SYR,50,20200516
叙利亚,SYR,51,20200517
叙利亚,SYR,58,20200518
叙利亚,SYR,58,20200519
叙利亚,SYR,58,20200520
叙利亚,SYR,58,20200521
叙利亚,SYR,58,20200522
叙利亚,SYR,59,20200523
叙利亚,SYR,86,20200524
叙利亚,SYR,86,20200525
叙利亚,SYR,106,20200526
叙利亚,SYR,121,20200527
叙利亚,SYR,121,20200528
叙利亚,SYR,122,20200529
叙利亚,SYR,122,20200530
叙利亚,SYR,122,20200531
叙利亚,SYR,122,20200601
叙利亚,SYR,123,20200602
叙利亚,SYR,123,20200603
叙利亚,SYR,123,20200604
叙利亚,SYR,124,20200605
叙利亚,SYR,124,20200606
叙利亚,SYR,125,20200607
叙利亚,SYR,141,20200608
叙利亚,SYR,144,20200609
叙利亚,SYR,146,20200610
叙利亚,SYR,152,20200611
叙利亚,SYR,164,20200612
叙利亚,SYR,164,20200613
叙利亚,SYR,170,20200614
叙利亚,SYR,177,20200615
叙利亚,SYR,177,20200616
叙利亚,SYR,177,20200617
乌拉圭,URY,4,20200316
乌拉圭,URY,6,20200317
乌拉圭,URY,6,20200318
乌拉圭,URY,79,20200319
乌拉圭,URY,110,20200320
乌拉圭,URY,110,20200321
乌拉圭,URY,135,20200322
乌拉圭,URY,158,20200323
乌拉圭,URY,162,20200324
乌拉圭,URY,189,20200325
乌拉圭,URY,217,20200326
乌拉圭,URY,238,20200327
乌拉圭,URY,238,20200328
乌拉圭,URY,274,20200329
乌拉圭,URY,309,20200330
乌拉圭,URY,338,20200331
乌拉圭,URY,338,20200401
乌拉圭,URY,338,20200402
乌拉圭,URY,386,20200403
乌拉圭,URY,386,20200404
乌拉圭,URY,386,20200405
乌拉圭,URY,400,20200406
乌拉圭,URY,415,20200407
乌拉圭,URY,456,20200408
乌拉圭,URY,456,20200409
乌拉圭,URY,465,20200410
乌拉圭,URY,473,20200411
乌拉圭,URY,512,20200412
乌拉圭,URY,512,20200413
乌拉圭,URY,512,20200414
乌拉圭,URY,512,20200415
乌拉圭,URY,502,20200416
乌拉圭,URY,508,20200417
乌拉圭,URY,517,20200418
乌拉圭,URY,517,20200419
乌拉圭,URY,528,20200420
乌拉圭,URY,543,20200421
乌拉圭,URY,543,20200422
乌拉圭,URY,549,20200423
乌拉圭,URY,563,20200424
乌拉圭,URY,563,20200425
乌拉圭,URY,563,20200426
乌拉圭,URY,606,20200427
乌拉圭,URY,620,20200428
乌拉圭,URY,625,20200429
乌拉圭,URY,630,20200430
乌拉圭,URY,643,20200501
乌拉圭,URY,648,20200502
乌拉圭,URY,648,20200503
乌拉圭,URY,665,20200504
乌拉圭,URY,670,20200505
乌拉圭,URY,670,20200506
乌拉圭,URY,684,20200507
乌拉圭,URY,684,20200508
乌拉圭,URY,684,20200509
乌拉圭,URY,694,20200510
乌拉圭,URY,702,20200511
